BatteryLevel,State,DistanceL,DistanceR,SpeedLExp,SpeedRExp,SpeedLBuff,SpeedRBuff,OutputL,OutputR
2.8,5,-154.63,388.77,-119.6,77.46,-119.42,74.64,-0.39,0.36
2.8,5,-156.1,390.24,-119.64,77.5,-119.94,89.96,-0.39,0.36
2.8,5,-157.57,390.24,-119.84,77.69,-120.06,75.04,-0.39,0.36
2.8,5,-159.04,391.72,-119.84,78.14,-121.75,76.1,-0.39,0.36
2.8,5,-159.04,391.72,-119.84,77.98,-120.3,75.19,-0.39,0.36
2.8,5,-160.52,393.19,-120.1,78.1,-118.77,74.23,-0.39,0.36
2.8,5,-161.99,393.19,-120.36,77.93,-120.31,75.19,-0.39,0.36
2.81,5,-163.46,394.66,-120.35,77.5,-120.11,75.07,-0.39,0.36
2.81,5,-164.93,394.66,-120.5,77.39,-120.92,75.58,-0.39,0.36
2.82,5,-164.93,396.14,-120.53,77.3,-120.41,75.25,-0.39,0.36
2.82,5,-166.41,396.14,-120.52,77.2,-120.34,75.22,-0.39,0.36
2.81,5,-167.88,397.61,-120.5,77.1,-120.27,75.17,-0.39,0.36
2.81,5,-169.35,397.61,-120.22,76.94,-117.76,73.6,-0.39,0.36
2.81,5,-169.35,399.08,-120.12,76.66,-116.05,72.53,-0.39,0.36
2.81,5,-170.82,399.08,-119.39,76.47,-117.6,73.5,-0.39,0.36
2.82,5,-170.82,400.55,-118.76,75.91,-103.8,74.14,-0.39,0.36
2.8,5,-170.82,400.55,-117.34,75.74,-87.31,72.75,-0.39,0.36
2.8,5,-172.3,402.03,-116.58,75.77,-87.3,87.3,-0.39,0.36
2.8,5,-172.3,402.03,-115.01,75.63,-72.86,72.86,-0.39,0.36
2.81,5,-173.77,403.5,-113.63,75.89,-87.37,72.8,-0.39,0.36
2.81,5,-173.77,403.5,-111.79,75.7,-87.31,72.76,-0.39,0.36
2.81,5,-175.24,404.97,-110.69,75.74,-72.9,72.9,-0.39,0.36
2.81,5,-175.24,404.97,-108.73,75.64,-58.97,73.71,-0.39,0.36
2.81,5,-176.71,406.44,-106.8,75.18,-75.92,75.92,-0.39,0.36
2.8,5,-176.71,406.44,-104.47,75.14,-60.14,75.17,-0.39,0.36
2.81,5,-176.71,406.44,-102.7,74.96,-59.39,59.39,-0.39,0.36
2.8,5,-178.19,407.92,-101.07,74.85,-60.14,75.18,-0.39,0.36
2.8,5,-179.66,409.39,-99.22,74.86,-75.03,75.03,-0.39,0.36
2.8,5,-179.66,409.39,-97.51,74.73,-60.25,60.25,-0.39,0.36
2.81,5,-181.13,410.86,-96.5,74.46,-75.55,75.55,-0.39,0.36
2.8,5,-181.13,410.86,-94.93,74.49,-60.29,75.36,-0.39,0.36
2.8,5,-182.61,410.86,-93.81,73.93,-75.12,60.1,-0.39,0.36
2.8,5,-182.61,412.33,-93.64,73.95,-76.83,76.83,-0.39,0.36
2.79,5,-184.08,412.33,-92.76,73.81,-72.07,72.07,-0.39,0.36
2.8,5,-185.55,413.81,-91.83,73.42,-86.7,72.25,-0.39,0.36
2.8,5,-185.55,413.81,-91.62,73.37,-86.5,72.08,-0.39,0.36
2.8,5,-187.02,415.28,-91.47,73.58,-86.65,72.21,-0.39,0.36
2.79,5,-188.5,415.28,-91.42,73.38,-100.96,57.69,-0.39,0.36
2.8,5,-188.5,416.75,-91.18,73.32,-86.44,72.04,-0.39,0.36
2.81,5,-188.5,416.75,-90.67,73.12,-73.31,58.65,-0.39,0.36
2.81,5,-191.44,418.22,-90.74,72.66,-101.05,72.18,-0.39,0.36
2.81,5,-192.91,418.22,-90.96,72.64,-101.07,72.19,-0.39,0.36
2.81,5,-192.91,419.7,-91.3,72.69,-93.73,78.11,-0.39,0.36
2.81,5,-194.39,419.7,-91.85,72.85,-105.31,75.22,-0.39,0.36
2.81,5,-194.39,421.17,-92.09,72.95,-89.91,74.93,-0.39,0.36
2.81,5,-197.33,421.17,-92.86,72.9,-118.99,59.49,-0.39,0.36
2.81,5,-197.33,422.64,-93.56,72.82,-104.87,75.03,-0.39,0.36
2.82,5,-198.8,422.64,-94.41,72.65,-105.34,60.19,-0.39,0.36
2.81,5,-200.28,424.12,-95.53,72.31,-120.19,75.12,-0.39,0.36
2.81,5,-201.75,424.12,-96.63,72.38,-119.43,74.65,-0.39,0.36
2.79,5,-203.22,425.59,-97.71,72.18,-118.9,74.31,-0.39,0.36
2.8,5,-204.69,425.59,-98.76,72.28,-118.93,74.33,-0.39,0.36
2.8,5,-204.69,427.06,-99.67,72.34,-115.54,72.21,-0.39,0.36
2.81,5,-206.17,427.06,-100.26,72.32,-115.12,71.95,-0.39,0.36
2.8,5,-207.64,428.53,-101.55,72.15,-130.12,72.29,-0.39,0.36
2.81,5,-209.11,428.53,-102.52,72.16,-117.43,73.39,-0.39,0.36
2.81,5,-210.58,430.01,-103.24,71.91,-130.78,72.1,-0.39,0.36
2.8,5,-210.58,430.01,-104.11,71.91,-115.38,72.11,-0.39,0.36
2.81,5,-212.06,430.01,-104.95,71.93,-115.58,72.23,-0.39,0.36
2.81,5,-213.53,431.48,-105.97,72.01,-116.66,72.91,-0.39,0.36
2.81,5,-215,432.95,-106.54,72.63,-117.29,87.97,-0.39,0.36
2.8,5,-216.48,432.95,-107.17,72.64,-130.89,72.72,-0.39,0.36
2.81,5,-217.95,434.42,-107.9,72.72,-138.34,76.86,-0.39,0.36
2.81,5,-217.95,434.42,-108.65,72.84,-123.23,77.02,-0.39,0.36
2.8,5,-219.42,435.9,-109.37,73.11,-120.05,75.03,-0.39,0.36
2.81,5,-220.89,435.9,-109.96,73.19,-122.01,76.26,-0.39,0.36
2.8,5,-222.37,437.37,-110.62,73.54,-120.45,75.28,-0.39,0.36
2.81,5,-223.84,438.84,-111.36,73.76,-120.26,90.19,-0.39,0.36
2.81,5,-225.31,438.84,-112.01,74.4,-132.42,73.56,0.43,0.46
2.81,5,-225.31,438.84,-112.31,74.38,-117.62,73.51,0.43,0.46
2.81,5,-226.78,440.31,-113,74.47,-117.42,73.39,0.43,0.46
2.8,5,-228.26,440.31,-113.51,74.42,-117.94,73.71,0.43,0.46
2.8,5,-226.78,441.79,-112.84,74.66,-88.28,73.57,0.43,0.46
2.8,5,-226.78,443.26,-111.67,74.78,-88.36,88.36,0.43,0.46
2.8,5,-225.31,443.26,-109.22,74.86,-58.82,73.53,0.43,0.46
2.79,5,-223.84,444.73,-105.6,75.53,-29.82,89.47,0.43,0.46
2.8,5,-222.37,446.2,-101.29,75.91,0,88.3,0.43,0.46
2.8,5,-220.89,446.2,-95.74,76.39,29.39,73.48,0.43,0.46
2.8,5,-220.89,447.68,-89.61,76.68,29.41,88.22,0.43,0.46
2.8,5,-219.42,447.68,-83.76,77.14,58.48,87.72,0.43,0.46
2.8,5,-217.95,449.15,-75.33,77.68,88.16,88.16,0.43,0.46
2.81,5,-216.48,450.62,-66.29,78.79,117.73,103.02,0.43,0.46
2.81,5,-215,452.09,-55.66,79.64,117.08,102.44,0.43,0.46
2.81,5,-213.53,452.09,-48.53,80.41,117.74,88.3,0.43,0.46
2.81,5,-212.06,453.57,-39.95,81.24,132.61,103.14,0.43,0.46
2.8,5,-212.06,453.57,-35.12,81.45,117.66,85.81,0.43,0.46
2.8,5,-209.11,455.04,-23.7,82.12,132.44,88.29,0.43,0.46
2.8,5,-207.64,456.51,-15.89,83.01,132.66,103.18,0.43,0.46
2.8,5,-206.17,456.51,-8.33,83.56,147.16,88.29,0.43,0.46
2.8,5,-204.69,457.99,-1.32,84.44,136.7,91.13,0.43,0.46
2.81,5,-203.22,459.46,5.55,85.04,151.92,106.35,0.43,0.46
2.81,5,-203.22,459.46,11.9,85.29,135.26,90.17,0.43,0.46
2.8,5,-201.75,460.93,15.57,85.73,134.49,104.6,0.43,0.46
2.81,5,-200.28,462.4,20.46,86.21,141.02,98.72,0.43,0.46
2.8,5,-198.8,463.88,26.12,86.84,127.27,98.99,0.43,0.46
2.81,5,-197.33,463.88,31.77,87.44,141.4,98.98,0.43,0.46
2.8,5,-195.86,465.35,36.99,88.23,142.96,99.07,0.43,0.46
2.8,5,-194.39,465.35,41.97,88.48,141.44,84.86,0.43,0.46
2.8,5,-192.91,466.82,46.56,88.98,139.56,97.69,0.43,0.46
2.8,5,-191.44,468.29,50.8,89.34,141.91,99.34,0.43,0.46
2.79,5,-189.97,469.77,54.98,89.96,141.91,113.53,0.43,0.46
2.8,5,-188.5,469.77,58.8,90.4,141.49,99.04,0.43,0.46
2.8,5,-188.5,471.24,62.43,90.96,127.74,99.35,0.43,0.46
2.8,5,-187.02,471.24,66.06,90.96,135.02,90.01,0.43,0.46
2.81,5,-185.55,472.71,69.01,91.22,120.12,90.09,0.43,0.46
2.81,5,-184.08,474.18,71.79,91.44,136.13,105.88,0.43,0.46
2.81,5,-182.61,474.18,74.44,91.51,135.26,90.18,0.43,0.46
2.8,5,-182.61,475.66,76.69,92.04,120.77,90.58,0.43,0.46
2.8,5,-181.13,477.13,78.73,92.14,123.81,108.33,0.43,0.46
2.8,5,-181.13,477.13,80.31,92.32,104.83,89.86,0.43,0.46
2.81,5,-179.66,478.6,81.81,92.36,105.31,90.26,0.43,0.46
2.81,5,-178.19,480.07,83.09,92.54,105.05,105.05,0.43,0.46
2.82,5,-176.71,480.07,84.14,92.5,114.45,85.84,0.43,0.46
2.81,5,-176.71,481.55,85,92.81,101.87,101.87,0.43,0.46
2.82,5,-175.24,481.55,85.54,92.69,102.21,87.61,0.43,0.46
2.81,5,-175.24,483.02,86.07,92.8,87.81,87.81,0.43,0.46
2.8,5,-173.77,484.49,86.27,92.73,87.33,101.88,0.43,0.46
2.8,5,-173.77,484.49,86.33,92.47,87.47,87.47,0.43,0.46
2.8,5,-172.3,485.97,86.37,92.71,87.4,101.97,0.43,0.46
2.8,5,-172.3,485.97,86.41,92.37,87.84,87.84,0.43,0.46
2.8,5,-170.82,487.44,86.19,92.28,87.16,87.16,0.43,0.46
2.81,5,-170.82,487.44,85.82,91.76,72.88,72.88,0.43,0.46
2.8,5,-169.35,488.91,84.98,91.67,75,90,0.43,0.46
2.81,5,-169.35,490.38,84.51,91.02,75.12,90.14,0.43,0.46
2.81,5,-167.88,490.38,83.9,90.82,75.14,75.14,0.43,0.46
2.81,5,-167.88,491.86,83.58,90.68,75.73,90.87,0.43,0.46
2.81,5,-166.41,493.33,83.54,90.65,72.9,102.06,0.43,0.46
2.8,5,-166.41,493.33,83.01,90.49,72.91,87.49,0.43,0.46
2.81,5,-164.93,494.8,82.94,90.2,72.68,87.21,0.43,0.46
2.81,5,-164.93,494.8,82.46,90.08,72.74,87.29,0.43,0.46
2.81,5,-163.46,496.27,82.41,90.09,72.87,87.45,0.43,0.46
2.81,5,-161.99,497.75,82.23,90.25,87.33,101.88,0.43,0.46
2.81,5,-160.52,497.75,82.78,90.26,102.17,87.57,0.43,0.46
2.8,5,-159.04,499.22,83.16,90.7,102.1,102.1,0.43,0.46
2.8,5,-159.04,500.69,84.09,90.69,102.05,102.05,0.43,0.46
2.81,5,-157.57,500.69,84.82,90.81,102.07,87.49,0.43,0.46
2.81,5,-156.1,502.16,85.56,90.95,105.29,90.25,0.43,0.46
2.81,5,-154.63,503.64,86.81,91.21,105.11,105.11,0.43,0.46
2.81,5,-153.15,503.64,88.16,91.45,120.57,90.43,0.43,0.46
2.81,5,-151.68,505.11,89.33,91.68,129.97,101.09,0.43,0.46
2.81,5,-150.21,506.58,90.83,91.8,128.47,99.92,0.43,0.46
2.81,5,-148.73,506.58,92.66,92.05,128.55,85.7,0.43,0.46
2.81,5,-148.73,508.05,94.08,92.08,128.62,100.03,0.43,0.46
2.81,5,-147.26,509.53,96.1,92.68,128.82,100.19,0.43,0.46
2.79,5,-145.79,511,97.55,93.33,128.65,114.36,0.43,0.46
2.8,5,-144.32,511,98.47,93.53,128.55,99.99,0.43,0.46
2.81,5,-142.84,512.47,100.55,93.83,128.1,99.64,0.43,0.46
2.81,5,-141.37,512.47,101.89,94.03,127.29,99.01,0.43,0.46
2.81,5,-139.9,513.94,103.42,94.14,141.49,99.04,0.43,0.46
2.82,5,-138.43,515.42,105.29,94.67,133.65,103.95,0.43,0.46
2.82,5,-136.95,516.89,106.72,95.05,134.07,104.27,0.43,0.46
2.81,5,-135.48,516.89,108.34,95.49,133.82,104.08,0.43,0.46
2.81,5,-134.01,518.36,109.81,95.86,134.56,104.66,0.43,0.46
2.81,5,-132.54,518.36,111.12,95.66,148.62,89.17,0.43,0.46
2.81,5,-131.06,519.84,112.82,95.49,148.7,89.22,0.43,0.46
2.81,5,-129.59,521.31,114.83,95.56,152.43,106.7,0.43,0.46
2.81,5,-128.12,521.31,116.13,95.73,150.7,90.42,0.43,0.46
2.81,5,-126.65,522.78,117.34,96.04,150.31,105.22,0.43,0.46
2.82,5,-126.65,522.78,118.41,95.78,139.52,93.02,0.43,0.46
2.81,5,-123.7,524.25,119.56,95.67,150.65,90.39,0.43,0.46
2.81,5,-123.7,525.73,120.48,95.7,136.02,90.68,0.43,0.46
2.81,5,-122.23,527.2,121.2,96.02,135.25,105.19,0.43,0.46
2.82,5,-120.75,527.2,121.96,95.92,136.92,91.28,0.43,0.46
2.82,5,-119.28,528.67,122.89,96.36,135.47,105.37,0.43,0.46
2.82,5,-117.81,530.14,123.49,96.5,135.29,105.22,0.43,0.46
2.82,5,-116.34,530.14,123.65,96.54,135.18,90.12,0.43,0.46
2.82,5,-114.86,531.62,124.29,96.73,135.83,105.65,0.43,0.46
2.81,5,-113.39,533.09,124.98,97,135.08,105.06,0.43,0.46
2.81,5,-111.92,534.56,125.77,97.4,135.54,105.42,0.43,0.46
2.81,5,-110.45,534.56,126.25,97.68,133.84,104.1,0.43,0.46
2.81,5,-108.97,536.03,126.7,97.49,148.56,103.99,0.43,0.46
2.81,5,-107.5,537.51,127.56,97.3,148.94,104.26,0.43,0.46
2.81,5,-106.03,537.51,128.11,97.58,148.73,89.59,0.43,0.46
2.81,5,-104.56,538.98,128.75,97.54,148.87,104.21,0.43,0.46
2.81,5,-103.08,540.45,129.29,97.72,148.87,104.21,0.43,0.46
2.82,5,-103.08,540.45,129.54,97.85,134.03,104.24,0.43,0.46
2.82,5,-100.14,541.92,130.14,97.78,144.86,101.4,0.43,0.46
2.82,5,-100.14,541.92,130.58,97.47,128.65,85.77,0.43,0.46
2.8,5,-98.67,543.4,130.93,97.58,128.51,99.95,0.43,0.46
2.8,5,-97.19,544.87,131.31,97.47,131,101.89,0.43,0.46
2.8,5,-94.25,546.34,132.07,97.68,144.29,101,0.43,0.46
2.8,5,-94.25,546.34,132.32,97.74,144.38,101.06,0.43,0.46
2.8,5,-92.78,547.82,132.4,97.61,137.98,96.58,0.43,0.46
2.8,5,-91.3,547.82,132.41,97.61,140.44,98.31,0.43,0.46
2.8,5,-89.83,549.29,132.64,97.62,140.02,98.01,0.43,0.46
2.81,5,-88.36,550.76,132.73,97.37,139.85,97.89,0.43,0.46
2.8,5,-88.36,550.76,132.6,97.52,116.78,87.58,0.43,0.46
2.81,5,-86.88,552.23,132.26,97.62,131.26,102.09,0.43,0.46
2.81,5,-85.41,552.23,132.07,97.35,130.99,87.33,0.43,0.46
2.81,5,-85.41,553.71,131.49,97.33,112.43,98.38,0.43,0.46
2.8,5,-83.94,555.18,130.54,97.1,112.2,98.18,0.43,0.46
2.81,5,-82.47,556.65,129.91,97.01,112.24,98.21,0.43,0.46
2.8,5,-82.47,556.65,129.31,97.15,115.4,100.97,0.43,0.46
2.81,5,-80.99,558.12,127.86,97.43,101.11,101.11,0.43,0.46
2.8,5,-80.99,558.12,126.39,97.03,86.61,86.61,0.43,0.46
2.8,5,-79.52,559.6,125.64,97.15,101.1,98.82,0.43,0.46
2.8,5,-79.52,561.07,123.09,97.1,86.69,101.14,0.43,0.46
2.8,5,-78.05,561.07,121.44,96.86,86.54,86.54,0.43,0.46
2.8,5,-78.05,562.54,119.44,97.07,72.12,100.97,0.43,0.46
2.8,5,-76.58,564.01,117.76,97.23,91.38,106.61,0.43,0.46
2.8,5,-76.58,564.01,115.67,97.03,60.29,90.44,0.43,0.46
2.79,5,-76.58,565.49,112.95,96.69,60.31,90.47,0.43,0.46
2.79,5,-75.1,565.49,111.11,96.1,75.16,75.16,0.43,0.46
2.79,5,-73.63,566.96,109.19,95.79,75.03,90.03,0.43,0.46
2.79,5,-73.63,568.43,107.38,95.82,60.06,90.1,0.43,0.46
2.8,5,-73.63,568.43,106.44,95.71,60.11,90.16,0.43,0.46
2.8,5,-72.16,569.9,104.19,95.18,73.5,88.2,0.43,0.46
2.8,5,-70.69,571.38,102.97,94.99,73.7,103.18,0.43,0.46
2.8,5,-70.69,571.38,101.52,94.65,73.24,87.89,0.43,0.46
2.8,5,-69.21,572.85,101.06,94.61,83.02,96.86,0.43,0.46
2.81,5,-67.74,574.32,99.43,94.33,85.55,99.81,0.43,0.46
2.81,5,-67.74,574.32,98.83,94.49,83.67,97.62,0.43,0.46
2.8,5,-66.27,575.8,98.51,94.52,97.33,98.08,0.43,0.46
2.8,5,-64.8,575.8,98.5,94.42,98.23,98.23,0.43,0.46
2.8,5,-63.32,577.27,98.33,94.49,98.17,84.15,0.43,0.46
2.8,5,-61.85,578.74,98.6,94.22,112.04,98.03,0.43,0.46
2.8,5,-60.38,580.21,99.03,94.49,114.8,100.45,0.43,0.46
2.8,5,-58.9,580.21,99.37,94.72,114.85,100.5,0.43,0.46
2.8,5,-58.9,581.69,100.09,94.83,114.68,100.35,0.43,0.46
2.8,5,-57.43,581.69,101.38,94.83,134.83,89.88,0.43,0.46
2.81,5,-55.96,583.16,102.46,94.66,117.84,88.38,0.43,0.46
2.81,5,-54.49,584.63,103.76,94.64,120.24,105.21,0.43,0.46
2.82,5,-53.01,584.63,105.15,94.42,120.74,90.56,0.43,0.46
2.82,5,-53.01,586.1,105.58,94.42,119.87,104.88,0.43,0.46
2.81,5,-50.07,587.58,107.26,94.58,133.67,103.96,0.43,0.46
2.8,5,-48.6,587.58,108.56,94.76,134,89.34,0.43,0.46
2.81,5,-47.12,589.05,109.94,94.77,133.77,89.18,0.43,0.46
2.81,5,-45.65,589.05,110.98,94.51,135.5,90.34,0.43,0.46
2.81,5,-44.18,590.52,112.03,94.45,148.68,89.21,0.43,0.46
2.81,5,-42.71,591.99,113.75,95.02,133.82,104.08,0.43,0.46
2.82,5,-41.23,593.47,115.23,95.27,133.78,104.05,0.43,0.46
2.81,5,-39.76,593.47,115.96,95.32,134.08,89.39,0.43,0.46
2.81,5,-39.76,594.94,117.01,95.63,149.92,104.95,0.43,0.46
2.81,5,-36.82,596.41,118.44,95.72,151.62,106.14,0.43,0.46
2.81,5,-35.34,596.41,119.71,95.59,150.44,90.26,0.43,0.46
2.8,5,-35.34,597.88,120.62,96.07,135.72,105.56,0.43,0.46
2.81,5,-33.87,599.36,121.44,96.05,135.21,105.16,0.43,0.46
2.81,5,-32.4,599.36,122.55,96.34,134.92,89.95,0.43,0.46
2.81,5,-30.93,600.83,123.09,96.28,139.56,93.04,0.43,0.46
2.81,5,-29.45,602.3,123.53,96.24,138.33,96.83,0.43,0.46
2.8,5,-27.98,602.3,124.35,96.43,141.61,99.12,0.43,0.46
2.81,5,-26.51,603.77,124.99,96.61,143.12,100.18,0.43,0.46
2.81,5,-25.03,605.25,125.73,96.78,142.54,99.78,0.43,0.46
2.81,5,-23.56,605.25,126.44,96.95,142.91,100.03,0.43,0.46
2.81,5,-22.09,606.72,126.97,96.82,142.94,100.06,0.43,0.46
2.8,5,-20.62,606.72,127.19,96.55,142.86,85.71,0.43,0.46
2.8,5,-19.14,608.19,127.71,96.74,143.12,100.18,0.43,0.46
2.81,5,-17.67,609.67,128.31,96.77,143.11,100.18,0.43,0.46
2.81,5,-16.2,611.14,129.02,96.92,142.88,100.01,0.43,0.46
2.81,5,-14.73,611.14,129.56,96.83,150.82,90.49,0.43,0.46
2.81,5,-13.25,612.61,130.14,96.66,150.23,90.14,0.43,0.46
2.81,5,-11.78,612.61,130.68,96.33,150.13,90.08,0.43,0.46
2.81,5,-11.78,614.08,130.97,95.92,135.7,90.46,0.43,0.46
2.8,5,-10.31,615.56,131.38,95.95,133.77,104.05,0.43,0.46
2.8,5,-8.84,615.56,131.79,95.9,134.08,89.39,0.43,0.46
2.81,5,-7.36,617.03,132.3,96.07,133.69,103.98,0.43,0.46
2.8,5,-5.89,618.5,132.94,95.81,133.78,104.05,0.43,0.46
2.8,5,-4.42,618.5,133.1,95.61,133.8,89.2,0.43,0.46
2.81,5,-2.95,619.97,133.29,95.31,133.55,89.03,0.43,0.46
2.8,5,-1.47,621.45,133.45,95.37,133.64,103.94,0.43,0.46
2.81,5,0,621.45,133.58,95.41,133.84,89.22,0.43,0.46
2.81,5,1.47,622.92,133.45,95.69,133.94,104.18,0.43,0.46
2.8,5,1.47,624.39,133.21,96,120.21,105.18,0.43,0.46
2.79,5,2.95,624.39,133.02,95.86,120.23,90.17,0.43,0.46
2.8,5,4.42,625.86,132.69,96.02,120.23,105.2,0.43,0.46
2.8,5,5.89,627.34,132.18,96.15,120.25,105.22,0.43,0.46
2.81,5,5.89,627.34,131.59,96.28,120.69,90.52,0.43,0.46
2.81,5,7.36,628.81,131.03,96.73,120.18,105.16,0.43,0.46
2.81,5,8.84,628.81,130.31,96.61,120.05,90.04,0.43,0.46
2.8,5,8.84,630.28,129.24,96.47,102.59,87.94,0.45,-0.36
2.8,5,10.31,631.75,128.27,96.53,103.07,103.07,0.45,-0.36
2.79,5,11.78,631.75,127.32,96.27,103.07,88.35,0.45,-0.36
2.79,5,11.78,631.75,126.38,95.82,103.2,73.71,0.45,-0.36
2.8,5,13.25,631.75,125,94.67,101.88,72.77,0.45,-0.36
2.81,5,13.25,630.28,123.95,93.37,87.47,43.74,0.45,-0.36
2.8,5,14.73,630.28,122.63,91.4,101.84,43.64,0.45,-0.36
2.79,5,14.73,628.81,120.25,86.74,87.44,14.57,0.45,-0.36
2.8,5,16.2,628.81,118.64,82.63,87.64,-0,0.45,-0.36
2.81,5,16.2,628.81,116.97,78.58,73.07,-0,0.45,-0.36
2.8,5,17.67,627.34,115.62,73.27,89.98,-29.99,0.45,-0.36
2.81,5,17.67,627.34,113.59,67.78,74.43,-44.66,0.45,-0.36
2.8,5,19.14,625.86,111.67,61.55,74.26,-59.41,0.45,-0.36
2.81,5,19.14,624.39,110.12,56.41,72.71,-72.71,0.45,-0.36
2.81,5,20.62,624.39,108.5,50.02,73.62,-73.62,0.45,-0.36
2.81,5,22.09,622.92,107.11,44.08,90.66,-75.55,0.45,-0.36
2.81,5,22.09,622.92,106.74,41.74,84.17,-70.41,0.45,-0.36
2.8,5,23.56,621.45,105.13,33.81,86,-71.66,0.45,-0.36
2.81,5,23.56,621.45,103.74,28.67,71.39,-71.39,0.45,-0.36
2.81,5,25.03,619.97,102.84,23.49,84.21,-84.21,0.45,-0.36
2.81,5,26.51,619.97,101.72,18.71,85.76,-71.47,0.45,-0.36
2.8,5,27.98,618.5,101.36,13.59,100.07,-85.78,0.45,-0.36
2.8,5,29.45,618.5,101.15,9.28,100.1,-71.5,0.45,-0.36
2.8,5,29.45,617.03,101.2,5.26,102.19,-72.99,0.45,-0.36
2.8,5,30.93,617.03,101.39,1.42,102.12,-72.94,0.45,-0.36
2.81,5,32.4,615.56,101.71,-2.37,102.06,-72.9,0.45,-0.36
2.81,5,33.87,615.56,102.33,-5.95,107.78,-76.99,0.45,-0.36
2.81,5,35.34,614.08,103.06,-8.75,120.41,-75.25,0.45,-0.36
2.81,5,36.82,614.08,104.07,-12.02,120.75,-75.47,0.45,-0.36
2.81,5,38.29,612.61,104.88,-14.81,137.67,-76.48,0.45,-0.36
2.8,5,39.76,612.61,106.48,-18.17,135.09,-60.04,0.45,-0.36
2.81,5,41.23,611.14,107.59,-20.97,135.39,-75.22,0.45,-0.36
2.8,5,42.71,611.14,108.8,-23.62,135.74,-75.41,0.45,-0.36
2.8,5,42.71,609.67,109.81,-25.48,135.13,-75.07,0.45,-0.36
2.8,5,45.65,609.67,111.55,-28.37,150.13,-75.07,0.45,-0.36
2.8,5,47.12,608.19,112.71,-30.66,135.6,-75.33,0.45,-0.36
2.79,5,47.12,606.72,113.84,-33,135.25,-90.17,0.45,-0.36
2.8,5,48.6,606.72,114.91,-35.52,135.38,-75.21,0.45,-0.36
2.8,5,51.54,605.25,116.49,-37.76,150.35,-75.17,0.45,-0.36
2.79,5,53.01,605.25,117.87,-39.6,151.26,-75.63,0.45,-0.36
2.8,5,53.01,605.25,118.69,-40.66,135.8,-75.44,0.45,-0.36
2.8,5,54.49,603.77,119.79,-42.33,131.25,-72.91,0.45,-0.36
2.8,5,57.43,603.77,121.06,-43.83,160.41,-72.91,0.45,-0.36
2.8,5,58.9,602.3,122.62,-45.57,160.24,-72.84,0.45,-0.36
2.8,5,58.9,600.83,123.69,-47.44,145.72,-87.43,0.45,-0.36
2.8,5,60.38,600.83,124.78,-48.98,145.87,-72.93,0.45,-0.36
2.8,5,61.85,599.36,125.56,-50.03,140.86,-84.51,0.45,-0.36
2.8,5,63.32,599.36,126.62,-51.45,144.4,-72.2,0.45,-0.36
2.8,5,64.8,597.88,127.48,-52.66,129.65,-72.03,0.45,-0.36
2.79,5,66.27,597.88,127.7,-53.05,144.72,-72.36,0.45,-0.36
2.8,5,67.74,596.41,128.21,-54.22,142.02,-85.21,0.45,-0.36
2.81,5,69.21,596.41,128.91,-55.19,147.24,-73.62,0.45,-0.36
2.81,5,70.69,594.94,129.52,-56.82,132.51,-88.34,0.45,-0.36
2.81,5,72.16,594.94,129.67,-57.79,132.51,-73.62,0.45,-0.36
2.81,5,73.63,593.47,130.02,-58.74,147.02,-73.51,0.45,-0.36
2.81,5,75.1,593.47,130.43,-59.47,147.1,-73.55,0.45,-0.36
2.81,5,75.1,591.99,130.47,-60.04,132.37,-88.25,0.45,-0.36
2.81,5,78.05,591.99,131.22,-60.97,144.73,-72.36,0.45,-0.36
2.81,5,79.52,590.52,131.58,-62.08,144.29,-72.15,0.45,-0.36
2.8,5,80.99,589.05,132.24,-63.02,148.75,-89.25,0.45,-0.36
2.79,5,82.47,589.05,133.08,-64.1,146.42,-73.21,0.45,-0.36
2.8,5,83.94,587.58,133.58,-64.83,145.71,-87.42,0.45,-0.36
2.8,5,85.41,587.58,134.04,-65.22,145.75,-72.87,0.45,-0.36
2.8,5,86.88,587.58,134.48,-65.51,145.87,-72.94,0.45,-0.36
2.8,5,88.36,586.1,135.39,-66.07,145.63,-72.81,0.45,-0.36
2.8,5,89.83,584.63,135.76,-66.55,145.77,-87.46,0.45,-0.36
2.8,5,91.3,584.63,136.19,-66.98,151.4,-75.7,0.45,-0.36
2.81,5,92.78,583.16,136.73,-67.53,149.68,-74.84,0.45,-0.36
2.81,5,94.25,583.16,137.24,-67.9,150.29,-75.15,0.45,-0.36
2.81,5,94.25,581.69,137.48,-68.05,136.91,-76.06,0.45,-0.36
2.81,5,95.72,581.69,137.38,-68.17,129.98,-72.21,0.45,-0.36
2.81,5,97.19,580.21,137.56,-68.36,129.85,-72.14,0.45,-0.36
2.81,5,98.67,580.21,137.61,-68.54,129.75,-72.08,0.45,-0.36
2.8,5,100.14,578.74,137.79,-69.01,130.12,-86.75,0.45,-0.36
2.81,5,101.61,578.74,137.26,-69.17,129.92,-72.18,0.45,-0.36
2.8,5,103.08,577.27,137.05,-70.02,144.32,-86.59,0.45,-0.36
2.8,5,103.08,577.27,136.75,-70.09,129.35,-71.86,0.45,-0.36
2.8,5,104.56,575.8,136.24,-70.74,127.83,-85.22,0.45,-0.36
2.8,5,106.03,575.8,135.63,-70.8,129.56,-71.98,0.45,-0.36
2.8,5,106.03,574.32,134.44,-71.29,115.66,-72.29,0.45,-0.36
