BatteryLevel,State,DistanceL,DistanceR,SpeedL,SpeedR
2.91,5,1658.17,-328.39,-0,-0
2.91,5,1658.17,-328.39,-0,-0
2.9,5,1659.64,-328.39,0.92,-0
2.89,5,1659.64,-328.39,0.01,-0
2.89,5,1659.64,-316.61,0,11.85
2.89,5,1659.64,-316.61,0,0.08
2.91,5,1659.64,-316.61,0,0
2.9,5,1659.64,-316.61,0,0
2.9,5,1675.84,-326.92,34.35,-17.49
2.89,5,1750.95,-329.87,72.6,-3.13
2.9,5,1755.36,-329.87,1.02,-0.02
2.91,5,1755.36,-329.87,0.01,-0
2.9,5,1755.36,-329.87,0,-0
2.9,5,1755.36,-329.87,0,-0
2.9,5,1755.36,-329.87,0,-0
2.9,5,1755.36,-329.87,0,-0
2.88,5,1753.89,-329.87,-0.77,-0
2.9,5,1753.89,-329.87,-0.01,-0
2.89,5,1753.89,-329.87,-0,-0
2.89,5,1753.89,-329.87,-0,-0
2.89,5,1790.71,-329.87,70.17,-0
2.89,5,1858.45,-329.87,47.41,-0
2.9,5,1855.5,-360.79,-66.21,-53.08
2.89,5,1784.82,-416.75,-81.23,-58.88
2.89,5,1753.89,-460.93,-5.45,-35.68
2.9,5,1753.89,-494.8,-0.04,-34.5
2.91,5,1753.89,-506.58,-0,-1.31
2.89,5,1753.89,-506.58,-0,-0.01
2.9,5,1711.19,-487.44,-78.44,35.39
2.89,5,1633.14,-446.2,-73.62,43.7
2.9,5,1593.38,-427.06,-5.84,2.6
2.89,5,1593.38,-427.06,-0.04,0.02
2.89,5,1593.38,-406.44,-0,36.09
2.89,5,1593.38,-363.74,-0,43.48
2.89,5,1590.43,-316.61,-4.95,54.92
2.89,5,1590.43,-265.07,-0.04,55.64
2.89,5,1597.79,-203.22,11.07,64.52
2.89,5,1605.16,-141.37,16.51,64.47
2.9,5,1613.99,-160.52,1.34,-73.78
2.89,5,1613.99,-244.46,0.01,-82.69
2.88,5,1605.16,-281.27,-8.72,-5.96
2.9,5,1605.16,-281.27,-0.07,-0.05
2.89,5,1605.16,-242.98,-0,68.23
2.89,5,1605.16,-172.3,-0,71.45
2.89,5,1580.12,-139.9,-43.74,6.84
2.89,5,1574.23,-139.9,-0.87,0.05
2.88,5,1622.83,-141.37,85.81,-0.7
2.89,5,1699.41,-141.37,81.62,-0.01
2.88,5,1734.75,-114.86,2.57,42.06
2.9,5,1734.75,-73.63,0.02,44.67
2.9,5,1739.17,-54.49,3.93,2.42
2.89,5,1739.17,-54.49,0.03,0.02
2.89,5,1699.41,-83.94,-73.54,-60.44
2.89,5,1633.14,-154.63,-64.22,-67.99
2.89,5,1611.05,-226.78,26.38,-72.77
2.89,5,1643.45,-300.41,29.75,-73.94
2.89,5,1646.39,-331.34,0.47,-6
2.89,5,1646.39,-331.34,0,-0.05
2.88,5,1681.73,-331.34,61.51,-0
2.89,5,1774.51,-331.34,81.12,-0
2.89,5,1786.29,-359.32,-49.73,-48.9
2.9,5,1748,-406.44,-28.58,-43.37
2.9,5,1687.62,-450.62,-60.87,-38.65
2.87,5,1649.34,-488.91,-29.47,-35.44
2.89,5,1616.94,-543.4,-14.95,-68.98
2.89,5,1605.16,-614.08,-2.63,-67.75
2.89,9,1605.16,-636.17,-0.02,-3.46
2.88,6,1680.26,-589.05,150.66,95.15
2.83,8,1805.43,-497.75,42.69,31.61
2.89,8,1633.14,-611.14,-160.96,-73.08
2.89,8,1533,-534.56,-98.35,72.99
2.88,8,1435.81,-459.46,-94.66,73.3
2.89,5,1348.92,-391.72,-63.33,51.16
2.89,5,1365.12,-438.84,12.04,-51.87
2.89,5,1365.12,-496.27,0.09,-59.01
2.89,5,1365.12,-503.64,0,-1.1
2.88,5,1365.12,-503.64,0,-0.01
2.89,5,1362.17,-453.57,-0.56,61.48
