BatteryLevel,State,DistanceL,DistanceR,SpeedL,SpeedR
3.03,9,393.19,410.86,12.31,7.03
3.02,6,419.7,422.64,66.47,27.38
3.03,6,587.58,512.47,171.02,96.68
3.02,6,730.42,621.45,147.22,95.33
3.02,6,839.39,708.33,77.04,90.55
3.02,6,883.57,790.8,27.17,75.09
3.01,6,883.57,792.27,0.23,0.85
3.02,6,883.57,792.27,0,0.01
3.02,6,883.57,792.27,0,0
2.84,6,883.57,776.07,0,-41.85
2.88,6,799.63,624.39,-18.51,-182.94
3,6,854.12,556.65,-100.98,-93.78
3.02,5,759.87,531.62,-69.5,1.74
3.02,9,734.84,513.94,55.1,-35.76
2.86,9,783.43,559.6,123.97,112.34
3.02,5,662.68,471.24,-60.77,-44.69
3.02,5,661.21,421.17,41.43,-53.43
3.02,5,665.62,368.16,0.74,-51.7
3.03,5,665.62,316.61,0.01,-53.12
3.01,5,665.62,268.02,0,-51.09
3.03,5,674.46,269.49,21.4,35.76
3.02,5,768.71,337.23,95.8,67.39
3.01,5,814.36,374.05,11.8,13.03
3.02,5,814.36,374.05,0.1,0.11
3.03,5,814.36,374.05,0,0
3.02,5,814.36,390.24,0,4.51
3.02,5,848.23,369.63,60.15,-33.02
3.02,5,858.54,365.21,1.65,-0.7
3.01,5,858.54,372.57,0.01,6.64
3.03,5,858.54,372.57,0,0.05
2.89,5,842.34,385.83,-35.94,18.09
2.83,5,1064.71,544.87,174.53,126.25
2.93,5,1014.64,472.71,-138.23,-115.73
3.02,5,927.75,428.53,-39.81,-6.21
3.02,5,951.31,438.84,83.63,24.98
2.99,5,951.31,443.26,0.79,0.51
3.01,5,921.86,466.82,-59.73,44.37
3,5,842.34,527.2,-58.61,53.29
3.02,5,752.51,540.45,-75.95,-34.04
3.02,9,678.88,499.22,-34.29,-18.28
3.02,6,684.77,506.58,10.48,12.42
3.02,6,796.69,649.43,105.74,140.41
3.02,6,924.81,784.91,137.41,125.09
3.02,6,1035.25,889.46,66.1,97.47
3,6,1045.56,914.5,1.83,4.69
3.02,6,1045.56,914.5,0.01,0.04
3.02,6,1045.56,914.5,0,0
3.02,6,1045.56,914.5,0,0
2.86,6,1033.78,921.86,-24.53,14.64
2.88,6,1067.65,994.02,158.1,86.78
2.93,6,1122.14,924.81,-81.25,-79.32
3.02,5,1051.45,868.85,12.07,-26.13
3.02,5,1095.63,851.18,8.78,-3.51
3.02,5,1095.63,851.18,0.07,-0.03
3.01,5,1095.63,851.18,0,-0
3.02,5,1076.49,860.01,-43.11,23.15
3.02,5,998.44,883.57,-64.28,6.16
3.02,5,945.42,883.57,-33.13,0.06
3.02,5,945.42,883.57,-0.25,0
3.03,5,945.42,883.57,-0,0
3.01,5,945.42,883.57,-0,0
3.03,5,945.42,877.68,-0,-15.51
3.02,5,945.42,868.85,-0,-1.35
3.02,5,945.42,876.21,-0,18.21
3.03,5,945.42,880.63,-0,0.64
3.02,5,945.42,880.63,-0,0
2.91,5,861.48,814.36,-193.23,-147.66
2.91,5,586.1,761.35,-261.06,97.12
3.02,5,500.69,749.56,-169.34,-102.72
3.03,5,488.91,780.49,-27.33,40.92
3.01,5,399.08,811.41,-73.29,31.86
3.02,5,353.43,801.11,0.35,-27.32
3.02,5,443.26,742.2,88.83,-58.75
3.02,5,525.73,681.82,69.63,-60.31
3.02,5,596.41,611.14,48.36,-65.43
3.02,5,643.54,544.87,7.61,-53.39
3.03,9,622.92,536.03,-2.01,-1.26
3.02,6,690.66,606.72,101.35,125.4
3.02,6,824.67,718.64,138.8,106.36
3.01,6,907.13,756.93,29.02,6.14
3.02,6,907.13,756.93,0.23,0.05
3.02,6,907.13,756.93,0,0
3.02,6,907.13,756.93,0,0
3.02,6,907.13,756.93,0,0
3.02,6,907.13,756.93,0,0
2.83,6,907.13,756.93,0,0
2.83,6,907.13,756.93,0,0
3,5,779.02,658.26,-114.34,-90.75
3.02,5,786.38,700.97,-0.22,17.45
3.02,5,786.38,700.97,-0,0.15
3.01,5,786.38,700.97,-0,0
3,5,786.38,698.02,-0,-0.34
3.02,5,786.38,698.02,-0,-0
3.02,5,786.38,698.02,-0,-0
3.01,5,786.38,698.02,-0,-0
3.01,5,786.38,698.02,-0,-0
3.01,5,786.38,698.02,-0,-0
3.02,5,786.38,698.02,-0,-0
3.02,5,786.38,698.02,-0,-0
3.02,5,717.17,650.9,-91.1,-62.45
3.02,5,637.65,590.52,-88.96,-61.59
3.01,5,695.08,647.95,70.7,69.41
3.02,5,751.04,693.6,46.26,18.24
2.88,5,730.42,672.99,109.51,-109.86
2.9,5,913.03,770.18,137.47,91.51
3.01,5,843.81,742.2,-10.04,-2.16
3.02,5,843.81,742.2,-0.08,-0.02
3.02,5,857.07,742.2,1.77,-0
3.01,5,857.07,742.2,0.02,-0
3.02,5,857.07,742.2,0,-0
3.03,5,857.07,742.2,0,-0
3.01,5,857.07,758.4,0,3.57
3.01,5,857.07,758.4,0,0.03
