BatteryLevel,State,DistanceL,DistanceR,SpeedL,SpeedR
2.97,5,4411.97,-3057.16,0.16,-58.47
2.97,5,4395.78,-3114.59,-36.27,-59.28
2.97,5,4344.23,-3176.44,-52.83,-62
2.97,5,4325.09,-3189.7,-4.75,39.13
2.97,5,4325.09,-3133.74,-0.03,55.99
2.97,5,4341.29,-3117.54,35.89,-35.3
2.96,5,4398.72,-3186.75,58.19,-66.36
2.96,5,4454.68,-3264.8,55.81,-83.69
2.83,5,4438.48,-3263.33,-106.23,123.68
2.84,5,4280.91,-3257.44,-179.77,102.53
2.97,5,4217.59,-3260.38,-117.32,-135.88
2.97,5,4198.44,-3282.47,-2.9,45.54
2.97,5,4198.44,-3197.06,-0.02,86.06
2.95,5,4214.64,-3154.36,34.59,-17.56
2.97,5,4249.99,-3183.81,31.12,-10.9
2.97,5,4241.15,-3204.42,-18.48,-49.1
2.97,5,4222.01,-3282.47,-7.2,-67.11
2.96,5,4220.53,-3292.78,-0.47,33.88
2.97,5,4220.53,-3232.4,-0,57.45
2.97,5,4217.59,-3161.72,-7.01,63.18
2.96,5,4214.64,-3102.81,-1.05,54.12
2.97,5,4230.84,-3033.6,38.81,88.08
2.97,5,4279.44,-2930.52,45.47,100.58
2.96,5,4269.13,-2864.25,-26.62,53.4
2.97,5,4267.66,-2858.36,-0.32,0.93
2.96,5,4252.93,-2880.45,-35.35,-49.54
2.84,5,4326.56,-2799.45,143.58,160.95
2.86,5,4548.93,-2559.42,227.79,229.24
2.96,5,4494.44,-2634.52,-68.77,-99.87
2.96,5,4550.4,-2568.25,6.57,59.78
2.97,5,4550.4,-2562.36,0.05,1.02
2.96,5,4541.56,-2580.03,-21.16,-38.37
2.96,5,4503.28,-2649.25,-29.66,-65.06
2.97,5,4526.84,-2649.25,52.28,55.77
2.96,5,4600.47,-2553.53,70.77,94.57
2.95,5,4644.65,-2501.98,9.37,-8.94
2.96,5,4643.18,-2541.74,-0.02,-42.47
2.96,5,4656.43,-2549.11,28.18,33.18
2.95,5,4706.5,-2491.68,47.59,54.86
2.97,5,4756.57,-2468.11,44.23,-25.96
2.96,5,4791.91,-2532.91,40.6,-65.21
2.96,5,4794.86,-2596.23,-26.45,-66.16
2.96,5,4734.48,-2671.34,-58.86,-76.33
2.96,5,4682.94,-2737.6,-35.67,-58.1
2.81,5,4619.61,-2674.28,-118.09,154.63
2.81,5,4568.07,-2634.52,-27.67,-29.76
2.95,5,4520.95,-2711.1,31.67,14.64
2.96,5,4590.16,-2637.47,68.14,95.92
2.96,5,4628.45,-2578.56,8.54,14.17
2.96,5,4613.72,-2606.54,-31.06,-62.59
2.95,5,4606.36,-2674.28,-0.9,-64.51
2.96,5,4606.36,-2694.9,1.18,-3.6
2.96,5,4606.36,-2694.9,0.01,-0.03
2.96,5,4612.25,-2672.81,15.55,50.61
2.96,5,4649.07,-2596.23,33.47,76.49
2.96,5,4668.21,-2565.31,-4.96,-21.99
2.96,5,4668.21,-2605.07,-0.04,-48.17
2.96,5,4688.83,-2590.34,44.99,60.49
2.95,5,4762.46,-2504.93,73.99,85.85
2.96,5,4794.86,-2466.64,6.76,-11.78
2.95,5,4794.86,-2497.57,0.05,-19.2
2.81,5,4809.58,-2466.64,36.3,98.77
2.82,5,4793.38,-2481.37,-50.38,-70.7
2.88,5,4786.02,-2528.49,-55.77,-111.66
2.96,5,4786.02,-2538.8,-0.43,-2.35
2.95,5,4786.02,-2538.8,-0,-0.04
2.96,5,4786.02,-2538.8,-0,-0
2.96,5,4786.02,-2519.66,-0,53.34
2.96,5,4786.02,-2425.41,-0,42.23
2.95,5,4786.02,-2397.43,-0,57.9
2.95,5,4786.02,-2314.96,-0,83.52
2.96,5,4780.13,-2310.54,-13.03,-42.23
2.95,5,4768.35,-2369.45,-12.51,-58.62
2.95,5,4763.93,-2397.43,-0.64,-5.2
2.96,5,4763.93,-2397.43,-0.01,-0.04
2.96,5,4763.93,-2397.43,-0.01,-0
2.95,5,4763.93,-2397.43,-0,-0
2.95,5,4763.93,-2382.7,-0,30.68
2.95,5,4763.93,-2350.3,-0,27.67
2.82,5,4831.67,-2275.2,97.7,96.05
2.81,5,4831.67,-2291.4,0.68,-0.32
2.95,5,4803.69,-2300.23,-7.63,-8.01
2.95,5,4803.69,-2300.23,-0.06,-0.06
2.95,5,4805.16,-2300.23,1.74,-0
2.95,5,4805.16,-2300.23,0.01,-0
2.95,5,4814,-2278.15,22.05,51.59
2.96,5,4822.84,-2244.28,1.11,10.62
2.95,5,4822.84,-2244.28,0.01,0.08
2.95,5,4822.84,-2244.28,0,0.05
2.95,5,4822.84,-2244.28,0,0.01
2.95,5,4822.84,-2244.28,0,0
2.96,5,4816.95,-2244.28,-10.5,-0.04
2.95,5,4816.95,-2244.28,-0.07,-1.34
2.95,5,4816.95,-2261.95,-0,-40.35
2.95,5,4816.95,-2303.18,-0,-23.13
2.95,5,4816.95,-2306.13,-0,-4.14
2.95,5,4816.95,-2306.13,-0,-0.03
2.81,5,4788.97,-2306.13,-90.48,-111.02
2.8,5,4816.95,-2289.93,71.88,115.13
2.95,5,4787.49,-2350.3,1.32,-7.72
2.95,5,4787.49,-2350.3,0.01,-0.05
2.95,5,4786.02,-2350.3,-1.87,-0
2.95,5,4786.02,-2350.3,-0.01,-0
2.95,5,4787.49,-2356.19,2,-16.5
2.95,5,4787.49,-2356.19,0.02,-0.17
2.95,5,4787.49,-2356.19,0,-0
2.95,5,4787.49,-2356.19,0,-0
2.95,5,4787.49,-2356.19,0,-0
2.95,5,4787.49,-2356.19,0,-0
2.95,5,4786.02,-2325.27,-2.38,68.73
2.95,5,4786.02,-2244.28,-0.02,79.69
2.95,5,4786.02,-2244.28,-0,0.69
2.95,5,4786.02,-2244.28,-0,0
2.95,5,4791.91,-2244.28,9.58,0
2.83,5,4787.49,-2244.28,-13.49,0
2.8,5,4793.38,-2244.28,-2.91,0
2.8,5,4765.4,-2295.82,-74.43,-120.5
2.95,5,4746.26,-2332.63,-3.47,-19.58
2.95,5,4746.26,-2331.16,-0.03,0.84
2.95,5,4747.73,-2331.16,1.99,0.37
2.95,5,4747.73,-2331.16,0.02,0.04
2.95,5,4746.26,-2331.16,-1.65,0
2.95,5,4746.26,-2331.16,-0.01,0
2.94,5,4744.79,-2316.43,-5.58,33.79
2.95,5,4744.79,-2303.18,-0.04,1.52
2.95,5,4758.04,-2325.27,29.91,-50.03
2.94,5,4758.04,-2326.74,0.24,-0.57
2.95,5,4752.15,-2312.02,-8.95,32.5
2.95,5,4746.26,-2303.18,-0.62,0.97
2.95,5,4740.37,-2316.43,-15.09,-31.28
2.95,5,4738.9,-2323.8,-0.35,-1.01
2.95,5,4741.84,-2328.21,3.94,-12.15
2.81,5,4724.17,-2285.51,-23.58,71.54
2.8,5,4752.15,-2342.94,45.17,-107.02
2.95,5,4755.1,-2351.78,-16.51,-57.7
2.94,5,4793.38,-2322.32,39.85,-6.63
2.95,5,4814,-2345.89,10.27,-8.81
2.95,5,4814,-2329.69,0.18,35.06
2.94,5,4814,-2329.69,-0.08,0.24
2.95,5,4814,-2329.69,-0.03,0
2.95,5,4814,-2329.69,-0,-0
2.95,5,4815.47,-2328.21,2.01,1.97
2.94,5,4815.47,-2328.21,0.02,0.02
2.95,5,4815.47,-2328.21,-0.05,0
2.95,5,4815.47,-2328.21,-0,0
2.95,5,4815.47,-2328.21,-0,0
2.95,5,4815.47,-2328.21,-0,0
2.94,5,4806.64,-2314.96,-19.09,32.28
2.95,5,4806.64,-2266.36,-0.17,52.49
2.94,5,4811.05,-2250.17,7.2,2.36
2.8,5,4814,-2267.84,3.95,-33.32
2.81,5,4774.24,-2220.71,-0.29,24.69
2.95,5,4705.03,-2322.32,-32.87,-54.76
2.95,5,4715.33,-2292.87,-29.2,-27.18
2.94,5,4685.88,-2354.72,-28.86,-61.01
2.95,5,4685.88,-2394.48,-0.26,-28.91
2.95,5,4685.88,-2394.48,-0,-0.22
2.94,5,4685.88,-2394.48,-0,-0
2.94,5,4685.88,-2394.48,-0,-0
2.94,5,4685.88,-2375.34,-0,41.81
2.95,5,4685.88,-2331.16,-0,38.53
2.94,5,4696.19,-2320.85,23.13,-40.02
2.94,5,4710.92,-2362.08,2.16,-11.51
2.95,5,4710.92,-2362.08,0.02,-0.1
2.95,5,4710.92,-2362.08,0,-0
2.95,5,4710.92,-2362.08,0,-0
2.95,5,4710.92,-2362.08,0,-0
2.8,5,4728.59,-2331.16,40.9,69.94
2.81,5,4797.8,-2205.99,-24.55,32.85
2.79,5,4799.27,-2307.6,-82.99,-114.98
2.95,5,4790.44,-2322.32,-5.97,32.78
2.94,5,4787.49,-2282.56,-0.3,34.34
2.94,5,4787.49,-2239.86,-0,45.42
2.95,5,4781.6,-2225.13,-11.69,-24.07
2.94,5,4760.99,-2278.15,-19.31,-47.27
2.95,5,4752.15,-2285.51,-3.11,41.74
2.95,5,4738.9,-2238.38,-5.6,22.68
2.94,5,4738.9,-2236.91,-0.04,0.9
2.94,5,4738.9,-2236.91,-0,0.38
2.94,5,4737.42,-2236.91,-3.68,0.03
2.94,5,4731.53,-2236.91,-10.61,0.08
2.94,5,4722.7,-2253.11,-7.92,-37.9
2.94,5,4693.24,-2307.6,-27.76,-55.78
2.94,5,4678.52,-2359.14,-9.8,-56.54
2.94,5,4678.52,-2359.14,-0.07,-0.44
2.81,5,4675.57,-2357.67,-3.52,1.61
2.8,5,4681.46,-2357.67,6.85,-0.28
2.92,5,4690.3,-2362.08,-29.25,-85.64
2.94,5,4690.3,-2362.08,-0.3,-0.74
2.95,5,4691.77,-2362.08,1.1,-0.01
2.94,5,4691.77,-2362.08,0.34,-0
2.95,5,4705.03,-2329.69,32.84,72.52
2.94,5,4763.93,-2226.6,54.77,104.08
2.94,5,4777.18,-2232.49,1.69,-56.84
2.94,5,4777.18,-2323.8,0.01,-90.54
2.94,5,4777.18,-2312.02,0,61.38
2.94,5,4777.18,-2220.71,0,92.72
2.94,5,4778.66,-2203.04,2.11,2.42
2.93,5,4778.66,-2203.04,0.01,0.02
2.93,5,4769.82,-2232.49,-20.71,-67.07
2.94,5,4752.15,-2309.07,-5.24,-47.95
2.94,5,4765.4,-2286.98,30.1,50.71
2.94,5,4796.33,-2239.86,13.7,28.3
2.8,5,4765.4,-2194.21,-19.05,33
2.81,5,4744.79,-2250.17,-18.53,-51.34
2.93,5,4700.61,-2329.69,-50.78,-98.67
2.94,5,4772.77,-2235.44,67.15,92.49
2.93,5,4790.44,-2188.32,-14.58,10.27
2.94,5,4790.44,-2188.32,-0.1,0.07
2.94,5,4790.44,-2188.32,-0,0
2.94,5,4790.44,-2188.32,-0,0
2.94,5,4794.86,-2188.32,9.01,-0.28
2.94,5,4794.86,-2188.32,0.11,-0.37
2.94,5,4790.44,-2203.04,-6.82,-32.58
2.94,5,4790.44,-2211.88,-0.05,-1.05
2.94,5,4800.75,-2186.84,20.01,58.86
2.94,5,4800.75,-2183.9,0.15,2.53
2.94,5,4800.75,-2183.9,0,0.04
2.94,5,4800.75,-2183.9,0,0
2.94,5,4800.75,-2201.57,0,-38.26
2.94,5,4800.75,-2208.93,0,-0.87
2.81,5,4800.75,-2210.4,0,-0.09
2.8,5,4791.91,-2201.57,-23.23,-47.79
2.94,5,4738.9,-2273.73,-11.78,21.99
2.94,5,4737.42,-2211.88,-5.58,62.1
2.94,5,4737.42,-2191.26,-0.04,2.86
2.94,5,4737.42,-2191.26,-0,0.02
2.94,5,4738.9,-2191.26,1.88,0
2.94,5,4738.9,-2191.26,0.01,0
2.94,5,4747.73,-2208.93,20.41,-41.67
2.93,5,4758.04,-2257.53,17.68,-51.85
2.94,5,4758.04,-2259,0.13,-0.47
2.94,5,4758.04,-2259,0,-0
2.93,5,4758.04,-2259,0,-0
2.94,5,4758.04,-2259,-0.02,-0
2.94,5,4756.57,-2241.33,-4,39.07
2.94,5,4755.1,-2183.9,-0.81,49.06
2.94,5,4747.73,-2197.15,-13.55,-37.3
2.79,5,4763.93,-2197.15,84.18,80.39
2.8,5,4814,-2160.34,6.24,3.98
2.8,5,4805.16,-2201.57,-6.99,-74.11
2.94,5,4808.11,-2208.93,6.08,-9.54
2.93,5,4808.11,-2208.93,0.04,-0.07
2.93,5,4808.11,-2188.32,0,46.91
2.94,5,4808.11,-2158.86,0,6.86
2.94,5,4805.16,-2158.86,-5.05,0.05
2.94,5,4805.16,-2158.86,-0.04,0
2.93,5,4799.27,-2179.48,-16.88,-48.56
2.94,5,4790.44,-2195.68,-0.76,-1.92
2.93,5,4784.55,-2170.64,-14.59,58.96
2.93,5,4780.13,-2158.86,-0.51,1.41
2.93,5,4780.13,-2158.86,-0,0.01
2.94,5,4780.13,-2158.86,-0,0
2.94,5,4791.91,-2186.84,24.06,-65.04
2.93,5,4791.91,-2195.68,0.22,-1.27
2.94,5,4791.91,-2195.68,0.04,-0.01
2.79,5,4769.82,-2155.92,-22.29,36.75
2.8,5,4712.39,-2282.56,-7.67,-44.87
2.94,5,4719.75,-2291.4,-8.51,-32.06
2.94,5,4719.75,-2291.4,-0.07,-0.25
2.93,5,4719.75,-2291.4,-0,-0
2.94,5,4719.75,-2269.31,-0,51.46
2.93,5,4719.75,-2208.93,-0,61.93
2.94,5,4719.75,-2170.64,-0,12.48
2.94,5,4719.75,-2170.64,-0,0.09
2.93,5,4719.75,-2170.64,-0,0
2.94,5,4719.75,-2170.64,-0,0
2.93,5,4725.64,-2191.26,13.88,-46.15
2.93,5,4741.84,-2242.8,4.41,-37.33
2.94,5,4752.15,-2210.4,23.11,47.11
2.93,5,4791.91,-2155.92,40.31,53.22
2.93,5,4791.91,-2178.01,-1.55,-60.56
2.94,5,4793.38,-2216.3,0.18,-9.12
2.94,5,4787.49,-2191.26,-9.54,55.47
2.8,5,4781.6,-2223.66,-3.16,-19.55
